country,subject,source,dateS,count
Brésil,Général,Cruzeiro do sul,2016-11-13,30
Brésil,Général,Cruzeiro do sul,2016-11-14,24
Brésil,Général,Cruzeiro do sul,2016-11-15,29
Brésil,Général,Cruzeiro do sul,2016-11-16,30
Brésil,Général,Cruzeiro do sul,2016-11-17,28
Brésil,Général,Cruzeiro do sul,2016-11-18,25
Brésil,Général,Cruzeiro do sul,2016-11-19,22
Brésil,Général,Cruzeiro do sul,2016-11-20,7
Brésil,Général,Cruzeiro do sul,2016-11-21,26
Brésil,Général,Cruzeiro do sul,2016-11-22,14
Brésil,Général,Cruzeiro do sul,2016-11-23,34
Brésil,Général,Cruzeiro do sul,2016-11-24,21
Brésil,Général,Cruzeiro do sul,2016-11-25,17
Brésil,Général,Cruzeiro do sul,2016-11-26,12
Brésil,Général,Cruzeiro do sul,2016-11-27,22
Brésil,Général,Cruzeiro do sul,2016-11-28,20
Brésil,Général,Cruzeiro do sul,2016-11-29,25
Brésil,Général,Cruzeiro do sul,2016-11-30,27
Brésil,Général,Cruzeiro do sul,2016-12-01,21
Brésil,Général,Cruzeiro do sul,2016-12-02,21
Brésil,Général,Cruzeiro do sul,2016-12-03,11
Brésil,Général,Cruzeiro do sul,2016-12-04,20
Brésil,Général,Cruzeiro do sul,2016-12-05,19
Brésil,Général,Cruzeiro do sul,2016-12-06,19
Brésil,Général,Cruzeiro do sul,2016-12-07,28
Brésil,Général,Cruzeiro do sul,2016-12-08,27
Brésil,Général,Cruzeiro do sul,2016-12-09,22
Brésil,Général,Cruzeiro do sul,2016-12-10,26
Brésil,Général,Cruzeiro do sul,2016-12-11,5
Brésil,Général,Cruzeiro do sul,2016-12-12,27
Brésil,Général,Cruzeiro do sul,2016-12-13,8
Brésil,Général,Cruzeiro do sul,2016-12-17,18
Brésil,Général,Cruzeiro do sul,2016-12-18,24
Brésil,Général,Cruzeiro do sul,2016-12-19,16
Brésil,Général,Cruzeiro do sul,2016-12-20,19
Brésil,Général,Cruzeiro do sul,2016-12-21,26
Brésil,Général,Cruzeiro do sul,2016-12-22,24
Brésil,Général,Cruzeiro do sul,2016-12-23,25
Brésil,Général,Cruzeiro do sul,2016-12-24,16
Brésil,Général,Cruzeiro do sul,2016-12-26,26
Brésil,Général,Cruzeiro do sul,2016-12-27,23
Brésil,Général,Cruzeiro do sul,2016-12-28,24
Brésil,Général,Cruzeiro do sul,2016-12-29,20
Brésil,Général,Cruzeiro do sul,2016-12-30,14
Brésil,Général,Cruzeiro do sul,2016-12-31,23
Brésil,Général,Cruzeiro do sul,2017-01-01,18
Brésil,Général,Cruzeiro do sul,2017-01-02,26
Brésil,Général,Cruzeiro do sul,2017-01-03,23
Brésil,Général,Cruzeiro do sul,2017-01-04,22
Brésil,Général,Cruzeiro do sul,2017-01-05,25
Brésil,Général,Cruzeiro do sul,2017-01-06,23
Brésil,Général,Cruzeiro do sul,2017-01-07,23
Brésil,Général,Cruzeiro do sul,2017-01-08,17
Brésil,Général,Cruzeiro do sul,2017-01-09,12
Brésil,Général,Cruzeiro do sul,2017-01-10,10
Brésil,Général,Cruzeiro do sul,2017-01-11,15
Brésil,Général,Cruzeiro do sul,2017-01-13,28
Brésil,Général,Cruzeiro do sul,2017-01-14,22
Brésil,Général,Cruzeiro do sul,2017-01-15,24
Brésil,Général,Cruzeiro do sul,2017-01-16,24
Brésil,Général,Cruzeiro do sul,2017-01-17,26
Brésil,Général,Cruzeiro do sul,2017-01-18,22
Brésil,Général,Cruzeiro do sul,2017-01-19,25
Brésil,Général,Cruzeiro do sul,2017-01-20,21
Brésil,Général,Cruzeiro do sul,2017-01-21,17
Brésil,Général,Cruzeiro do sul,2017-01-22,26
Brésil,Général,Cruzeiro do sul,2017-01-23,20
Brésil,Général,Cruzeiro do sul,2017-01-24,19
Brésil,Général,Cruzeiro do sul,2017-01-25,10
Brésil,Général,Cruzeiro do sul,2017-01-26,18
Brésil,Général,Cruzeiro do sul,2017-01-27,24
Brésil,Général,Cruzeiro do sul,2017-01-28,16
Brésil,Général,Cruzeiro do sul,2017-01-29,24
Brésil,Général,Cruzeiro do sul,2017-01-30,22
Brésil,Général,Cruzeiro do sul,2017-01-31,20
Brésil,Général,Cruzeiro do sul,2017-02-01,21
Brésil,Général,Cruzeiro do sul,2017-02-02,24
Brésil,Général,Cruzeiro do sul,2017-02-03,19
Brésil,Général,Cruzeiro do sul,2017-02-04,26
Brésil,Général,Cruzeiro do sul,2017-02-05,23
Brésil,Général,Cruzeiro do sul,2017-02-06,3
Brésil,Général,Cruzeiro do sul,2017-02-16,16
Brésil,Général,Cruzeiro do sul,2017-02-17,19
Brésil,Général,Cruzeiro do sul,2017-02-18,10
Brésil,Général,Cruzeiro do sul,2017-02-19,25
Brésil,Général,Cruzeiro do sul,2017-02-20,29
Brésil,Général,Cruzeiro do sul,2017-02-21,24
Brésil,Général,Cruzeiro do sul,2017-02-22,27
Brésil,Général,Cruzeiro do sul,2017-02-23,24
Brésil,Général,Cruzeiro do sul,2017-02-24,21
Brésil,Général,Cruzeiro do sul,2017-02-25,24
Brésil,Général,Cruzeiro do sul,2017-02-26,23
Brésil,Général,Cruzeiro do sul,2017-02-27,19
Brésil,Général,Cruzeiro do sul,2017-02-28,27
Brésil,Général,Cruzeiro do sul,2017-03-01,26
Brésil,Général,Cruzeiro do sul,2017-03-02,24
Brésil,Général,Cruzeiro do sul,2017-03-03,7
Brésil,Général,Cruzeiro do sul,2017-03-22,10
Brésil,Général,Cruzeiro do sul,2017-03-23,25
Brésil,Général,Cruzeiro do sul,2017-03-24,27
Brésil,Général,Cruzeiro do sul,2017-03-25,30
Brésil,Général,Cruzeiro do sul,2017-03-26,21
Brésil,Général,Cruzeiro do sul,2017-03-27,28
Brésil,Général,Cruzeiro do sul,2017-03-28,24
Brésil,Général,Cruzeiro do sul,2017-03-29,28
Brésil,Général,Cruzeiro do sul,2017-03-30,28
Brésil,Général,Cruzeiro do sul,2017-03-31,23
Brésil,Général,Cruzeiro do sul,2017-04-01,26
Brésil,Général,Cruzeiro do sul,2017-04-02,24
Brésil,Général,Cruzeiro do sul,2017-04-03,28
Brésil,Général,Cruzeiro do sul,2017-04-04,17
Brésil,Général,Cruzeiro do sul,2017-04-05,30
Brésil,Général,Cruzeiro do sul,2017-04-06,27
Brésil,Général,Cruzeiro do sul,2017-04-07,27
Brésil,Général,Cruzeiro do sul,2017-04-08,29
Brésil,Général,Cruzeiro do sul,2017-04-09,23
Brésil,Général,Cruzeiro do sul,2017-04-10,26
Brésil,Général,Cruzeiro do sul,2017-04-11,26
Brésil,Général,Cruzeiro do sul,2017-04-12,26
Brésil,Général,Cruzeiro do sul,2017-04-13,23
Brésil,Général,Cruzeiro do sul,2017-04-14,25
Brésil,Général,Cruzeiro do sul,2017-04-15,25
Brésil,Général,Cruzeiro do sul,2017-04-16,24
Brésil,Général,Cruzeiro do sul,2017-04-17,24
Brésil,Général,Cruzeiro do sul,2017-04-18,27
Brésil,Général,Cruzeiro do sul,2017-04-19,27
Brésil,Général,Cruzeiro do sul,2017-04-20,26
Brésil,Général,Cruzeiro do sul,2017-04-21,23
Brésil,Général,Cruzeiro do sul,2017-04-22,23
Brésil,Général,Cruzeiro do sul,2017-04-23,22
Brésil,Général,Cruzeiro do sul,2017-04-24,26
Brésil,Général,Cruzeiro do sul,2017-04-25,27
Brésil,Général,Cruzeiro do sul,2017-04-26,26
Brésil,Général,Cruzeiro do sul,2017-04-27,26
Brésil,Général,Cruzeiro do sul,2017-04-28,26
Brésil,Général,Cruzeiro do sul,2017-04-29,26
Brésil,Général,Cruzeiro do sul,2017-04-30,21
Brésil,Général,Cruzeiro do sul,2017-05-01,21
Brésil,Général,Cruzeiro do sul,2017-05-02,23
Brésil,Général,Cruzeiro do sul,2017-05-03,26
Brésil,Général,Cruzeiro do sul,2017-05-04,27
Brésil,Général,Cruzeiro do sul,2017-05-05,27
Brésil,Général,Cruzeiro do sul,2017-05-06,27
Brésil,Général,Cruzeiro do sul,2017-05-07,22
Brésil,Général,Cruzeiro do sul,2017-05-08,28
Brésil,Général,Cruzeiro do sul,2017-05-09,24
Brésil,Général,Cruzeiro do sul,2017-05-10,23
Brésil,Général,Cruzeiro do sul,2017-05-11,27
Brésil,Général,Cruzeiro do sul,2017-05-12,26
Brésil,Général,Cruzeiro do sul,2017-05-13,20
Brésil,Général,Cruzeiro do sul,2017-05-14,15
Brésil,Général,Cruzeiro do sul,2017-05-15,27
Brésil,Général,Cruzeiro do sul,2017-05-16,26
Brésil,Général,Cruzeiro do sul,2017-05-17,25
Brésil,Général,Cruzeiro do sul,2017-05-18,10
Brésil,Général,Cruzeiro do sul,2018-05-14,9
Brésil,Général,Cruzeiro do sul,2018-05-15,10
Brésil,Général,Cruzeiro do sul,2018-05-16,9
Brésil,Général,Cruzeiro do sul,2018-05-17,9
Brésil,Général,Cruzeiro do sul,2018-05-18,10
Brésil,Général,Cruzeiro do sul,2018-05-19,9
Brésil,Général,Cruzeiro do sul,2018-05-20,10
Brésil,Général,Cruzeiro do sul,2018-05-21,8
Brésil,Général,Cruzeiro do sul,2018-05-22,10
Brésil,Général,Cruzeiro do sul,2018-05-23,10
Brésil,Général,Cruzeiro do sul,2018-05-24,9
Brésil,Général,Cruzeiro do sul,2018-05-25,8
Brésil,Général,Cruzeiro do sul,2018-05-26,10
Brésil,Général,Cruzeiro do sul,2018-05-27,7
Brésil,Général,Cruzeiro do sul,2018-05-28,9
Brésil,Général,Cruzeiro do sul,2018-05-29,9
Brésil,Général,Cruzeiro do sul,2018-05-30,10
Brésil,Général,Cruzeiro do sul,2018-05-31,8
Brésil,Général,Cruzeiro do sul,2018-06-01,10
Brésil,Général,Cruzeiro do sul,2018-06-02,9
Brésil,Général,Cruzeiro do sul,2018-06-03,16
Brésil,Général,Cruzeiro do sul,2018-06-04,9
Brésil,Général,Cruzeiro do sul,2018-06-05,10
Brésil,Général,Cruzeiro do sul,2018-06-06,7
Brésil,Général,Cruzeiro do sul,2018-06-07,9
Brésil,Général,Cruzeiro do sul,2018-06-08,8
Brésil,Général,Cruzeiro do sul,2018-06-09,7
Brésil,Général,Cruzeiro do sul,2018-06-10,10
Brésil,Général,Cruzeiro do sul,2018-06-11,9
Brésil,Général,Cruzeiro do sul,2018-06-12,9
Brésil,Général,Cruzeiro do sul,2018-06-13,10
Brésil,Général,Cruzeiro do sul,2018-06-14,9
Brésil,Général,Cruzeiro do sul,2018-06-15,10
Brésil,Général,Cruzeiro do sul,2018-06-16,9
Brésil,Général,Cruzeiro do sul,2018-06-17,10
Brésil,Général,Cruzeiro do sul,2018-06-18,10
Brésil,Général,Cruzeiro do sul,2018-06-19,9
Brésil,Général,Cruzeiro do sul,2018-06-20,10
Brésil,Général,Cruzeiro do sul,2018-06-21,9
Brésil,Général,Cruzeiro do sul,2018-06-22,9
Brésil,Général,Cruzeiro do sul,2018-06-23,8
Brésil,Général,Cruzeiro do sul,2018-06-24,9
Brésil,Général,Cruzeiro do sul,2018-06-25,9
Brésil,Général,Cruzeiro do sul,2018-06-26,9
Brésil,Général,Cruzeiro do sul,2018-06-27,6
Brésil,Général,Cruzeiro do sul,2018-06-28,9
Brésil,Général,Cruzeiro do sul,2018-06-29,10
Brésil,Général,Cruzeiro do sul,2018-06-30,8
Brésil,Général,Cruzeiro do sul,2018-07-01,10
Brésil,Général,Cruzeiro do sul,2018-07-07,10
Brésil,Général,Cruzeiro do sul,2018-07-08,9
Brésil,Général,Cruzeiro do sul,2018-07-12,9
Brésil,Général,Cruzeiro do sul,2018-07-13,8
Brésil,Général,Cruzeiro do sul,2018-07-14,7
Brésil,Général,Cruzeiro do sul,2018-07-15,10
Brésil,Général,Cruzeiro do sul,2018-07-16,8
Brésil,Général,Cruzeiro do sul,2018-07-17,9
Brésil,Général,Cruzeiro do sul,2018-07-18,10
Brésil,Général,Cruzeiro do sul,2018-07-19,10
Brésil,Général,Cruzeiro do sul,2018-07-20,10
Brésil,Général,Cruzeiro do sul,2018-07-23,10
Brésil,Général,Cruzeiro do sul,2018-07-24,9
Brésil,Général,Cruzeiro do sul,2018-07-25,8
Brésil,Général,Cruzeiro do sul,2018-07-26,10
Brésil,Général,Cruzeiro do sul,2018-07-27,10
Brésil,Général,Cruzeiro do sul,2018-07-28,6
Brésil,Général,Cruzeiro do sul,2018-07-29,10
Brésil,Général,Cruzeiro do sul,2018-07-30,10
Brésil,Général,Cruzeiro do sul,2018-07-31,10
Brésil,Général,Cruzeiro do sul,2018-08-01,9
Brésil,Général,Cruzeiro do sul,2018-08-02,10
Brésil,Général,Cruzeiro do sul,2018-08-03,9
Brésil,Général,Cruzeiro do sul,2018-08-04,9
Brésil,Général,Cruzeiro do sul,2018-08-05,9
Brésil,Général,Cruzeiro do sul,2018-08-06,10
Brésil,Général,Cruzeiro do sul,2018-08-07,10
Brésil,Général,Cruzeiro do sul,2018-08-08,10
Brésil,Général,Cruzeiro do sul,2018-08-09,9
Brésil,Général,Cruzeiro do sul,2018-08-10,10
Brésil,Général,Cruzeiro do sul,2018-08-11,10
Brésil,Général,Cruzeiro do sul,2018-08-12,8
Brésil,Général,Cruzeiro do sul,2018-08-13,9
Brésil,Général,Cruzeiro do sul,2018-08-14,10
Brésil,Général,Cruzeiro do sul,2018-08-15,9
Brésil,Général,Cruzeiro do sul,2018-08-16,10
Brésil,Général,Cruzeiro do sul,2018-08-17,10
Brésil,Général,Cruzeiro do sul,2018-08-18,10
Brésil,Général,Cruzeiro do sul,2018-08-19,9
Brésil,Général,Cruzeiro do sul,2018-09-11,10
Brésil,Général,Cruzeiro do sul,2018-09-12,10
Brésil,Général,Cruzeiro do sul,2018-09-13,10
Brésil,Général,Cruzeiro do sul,2018-09-14,10
Brésil,Général,Cruzeiro do sul,2018-09-15,10
Brésil,Général,Cruzeiro do sul,2018-09-16,10
Brésil,Général,Cruzeiro do sul,2018-09-17,10
Brésil,Général,Cruzeiro do sul,2018-09-18,10
Brésil,Général,Cruzeiro do sul,2018-09-19,10
Brésil,Général,Cruzeiro do sul,2018-09-20,10
Brésil,Général,Cruzeiro do sul,2018-09-21,10
Brésil,Général,Cruzeiro do sul,2018-09-22,10
Brésil,Général,Cruzeiro do sul,2018-09-23,10
Brésil,Général,Cruzeiro do sul,2018-09-24,10
Brésil,Général,Cruzeiro do sul,2018-09-25,10
Brésil,Général,Cruzeiro do sul,2018-09-26,10
Brésil,Général,Cruzeiro do sul,2018-09-27,10
Brésil,Général,Cruzeiro do sul,2018-09-28,10
Brésil,Général,Cruzeiro do sul,2018-09-29,10
Brésil,Général,Época,2016-04-22,11
Brésil,Général,Época,2016-04-23,6
Brésil,Général,Época,2016-04-24,6
Brésil,Général,Época,2016-04-25,45
Brésil,Général,Época,2016-04-26,28
Brésil,Général,Época,2016-04-27,30
Brésil,Général,Época,2016-04-28,27
Brésil,Général,Época,2016-04-29,30
Brésil,Général,Época,2016-04-30,4
Brésil,Général,Época,2016-05-01,9
Brésil,Général,Época,2016-05-02,50
Brésil,Général,Época,2016-05-03,26
Brésil,Général,Época,2016-05-04,38
Brésil,Général,Época,2016-05-05,31
Brésil,Général,Época,2016-05-06,27
Brésil,Général,Época,2016-05-07,4
Brésil,Général,Época,2016-05-08,20
Brésil,Général,Época,2016-05-09,13
Brésil,Général,Época,2016-05-10,54
Brésil,Général,Época,2016-05-11,43
Brésil,Général,Época,2016-05-12,59
Brésil,Général,Época,2016-05-13,41
Brésil,Général,Época,2016-05-14,7
Brésil,Général,Época,2016-05-15,8
Brésil,Général,Época,2016-05-16,51
Brésil,Général,Época,2016-05-17,34
Brésil,Général,Época,2016-05-18,27
Brésil,Général,Época,2016-05-19,36
Brésil,Général,Época,2016-05-20,15
Brésil,Général,Época,2016-05-21,6
Brésil,Général,Época,2016-05-22,5
Brésil,Général,Época,2016-05-23,33
Brésil,Général,Época,2016-05-24,30
Brésil,Général,Época,2016-05-25,26
Brésil,Général,Época,2016-05-26,21
Brésil,Général,Época,2016-05-27,39
Brésil,Général,Época,2016-05-28,29
Brésil,Général,Época,2016-06-04,16
Brésil,Général,Época,2016-06-05,10
Brésil,Général,Época,2016-06-06,46
Brésil,Général,Época,2016-06-07,35
Brésil,Général,Época,2016-06-08,32
Brésil,Général,Época,2016-06-09,27
Brésil,Général,Época,2016-06-10,29
Brésil,Général,Época,2016-06-11,14
Brésil,Général,Época,2016-06-14,55
Brésil,Général,Época,2016-06-15,16
Brésil,Général,Época,2016-06-16,29
Brésil,Général,Época,2016-06-21,41
Brésil,Général,Época,2016-06-22,27
Brésil,Général,Época,2016-06-23,24
Brésil,Général,Época,2016-06-24,8
Brésil,Général,Época,2016-06-25,10
Brésil,Général,Época,2016-06-26,14
Brésil,Général,Época,2016-06-27,43
Brésil,Général,Época,2016-06-28,26
Brésil,Général,Época,2016-06-29,30
Brésil,Général,Época,2016-06-30,31
Brésil,Général,Época,2016-07-01,40
Brésil,Général,Época,2016-07-02,41
Brésil,Général,Época,2016-07-23,15
Brésil,Général,Época,2016-07-24,17
Brésil,Général,Época,2016-07-25,40
Brésil,Général,Época,2016-07-26,23
Brésil,Général,Época,2016-07-27,29
Brésil,Général,Época,2016-07-28,34
Brésil,Général,Época,2016-07-29,33
Brésil,Général,Época,2016-07-30,6
Brésil,Général,Época,2016-07-31,19
Brésil,Général,Época,2016-08-01,41
Brésil,Général,Época,2016-08-02,41
Brésil,Général,Época,2016-08-03,31
Brésil,Général,Época,2016-08-04,33
Brésil,Général,Época,2016-08-05,31
Brésil,Général,Época,2016-08-06,4
Brésil,Général,Época,2016-08-07,16
Brésil,Général,Época,2016-08-08,48
Brésil,Général,Época,2016-08-09,43
Brésil,Général,Época,2016-08-10,13
Brésil,Général,Época,2016-08-11,39
Brésil,Général,Época,2016-08-12,25
Brésil,Général,Época,2016-08-13,3
Brésil,Général,Época,2016-08-14,22
Brésil,Général,Época,2016-08-15,38
Brésil,Général,Época,2016-08-16,35
Brésil,Général,Época,2016-08-17,27
Brésil,Général,Época,2016-08-18,30
Brésil,Général,Época,2016-08-19,25
Brésil,Général,Época,2016-08-20,8
Brésil,Général,Época,2016-08-21,12
Brésil,Général,Época,2016-08-22,41
Brésil,Général,Época,2016-08-23,17
Brésil,Général,Época,2016-08-24,28
Brésil,Général,Época,2016-08-25,25
Brésil,Général,Época,2016-08-26,31
Brésil,Général,Época,2016-08-28,17
Brésil,Général,Época,2016-08-29,48
Brésil,Général,Época,2016-08-30,37
Brésil,Général,Época,2016-08-31,42
Brésil,Général,Época,2016-09-01,13
Brésil,Général,Época,2016-09-06,36
Brésil,Général,Época,2016-09-07,22
Brésil,Général,Época,2016-09-08,24
Brésil,Général,Época,2016-09-09,20
Brésil,Général,Época,2016-09-10,20
Brésil,Général,Época,2016-09-17,14
Brésil,Général,Época,2016-09-18,3
Brésil,Général,Época,2016-09-19,35
Brésil,Général,Época,2016-09-20,31
Brésil,Général,Época,2016-09-21,2
Brésil,Général,Época,2016-09-22,54
Brésil,Général,Época,2016-09-23,22
Brésil,Général,Época,2016-09-25,7
Brésil,Général,Época,2016-09-26,56
Brésil,Général,Época,2016-09-27,29
Brésil,Général,Época,2016-09-28,24
Brésil,Général,Época,2016-09-29,30
Brésil,Général,Época,2016-09-30,28
Brésil,Général,Época,2016-10-01,2
Brésil,Général,Época,2016-10-02,23
Brésil,Général,Época,2016-10-03,41
Brésil,Général,Época,2016-10-04,31
Brésil,Général,Época,2016-10-05,31
Brésil,Général,Época,2016-10-06,29
Brésil,Général,Época,2016-10-07,16
Brésil,Général,Época,2016-10-09,14
Brésil,Général,Época,2016-10-10,47
Brésil,Général,Época,2016-10-11,28
Brésil,Général,Época,2016-10-12,22
Brésil,Général,Época,2016-10-13,27
Brésil,Général,Época,2016-10-14,17
Brésil,Général,Época,2016-10-16,15
Brésil,Général,Época,2016-10-17,40
Brésil,Général,Época,2016-10-18,13
Brésil,Général,Época,2016-10-20,45
Brésil,Général,Época,2016-10-21,17
Brésil,Général,Época,2016-10-23,15
Brésil,Général,Época,2016-10-24,44
Brésil,Général,Época,2016-10-25,32
Brésil,Général,Época,2016-10-26,24
Brésil,Général,Época,2016-10-27,24
Brésil,Général,Época,2016-10-28,16
Brésil,Général,Época,2016-10-30,18
Brésil,Général,Época,2016-10-31,34
Brésil,Général,Época,2016-11-01,19
Brésil,Général,Época,2016-11-02,14
Brésil,Général,Época,2016-11-03,20
Brésil,Général,Época,2016-11-04,22
Brésil,Général,Época,2016-11-05,1
Brésil,Général,Época,2016-11-06,9
Brésil,Général,Época,2016-11-07,26
Brésil,Général,Época,2016-11-08,51
Brésil,Général,Época,2016-11-09,36
Brésil,Général,Época,2016-11-10,23
Brésil,Général,Época,2016-11-11,17
Brésil,Général,Época,2016-11-13,9
Brésil,Général,Época,2016-11-14,23
Brésil,Général,Época,2016-11-15,39
Brésil,Général,Época,2016-11-16,26
Brésil,Général,Época,2016-11-17,26
Brésil,Général,Época,2016-11-18,14
Brésil,Général,Época,2016-11-20,6
Brésil,Général,Época,2016-11-21,34
Brésil,Général,Época,2016-11-22,17
Brésil,Général,Época,2016-11-23,49
Brésil,Général,Época,2016-11-24,26
Brésil,Général,Época,2016-11-25,5
Brésil,Général,Época,2016-11-26,3
Brésil,Général,Época,2016-11-27,11
Brésil,Général,Época,2016-11-28,33
Brésil,Général,Época,2016-11-29,50
Brésil,Général,Época,2016-11-30,38
Brésil,Général,Época,2016-12-01,27
Brésil,Général,Época,2016-12-02,20
Brésil,Général,Época,2016-12-03,2
Brésil,Général,Época,2016-12-04,19
Brésil,Général,Época,2016-12-05,32
Brésil,Général,Época,2016-12-06,23
Brésil,Général,Época,2016-12-07,26
Brésil,Général,Época,2016-12-08,13
Brésil,Général,Época,2016-12-09,24
Brésil,Général,Época,2016-12-10,2
Brésil,Général,Época,2016-12-11,5
Brésil,Général,Época,2016-12-12,36
Brésil,Général,Época,2016-12-13,13
Brésil,Général,Época,2016-12-18,19
Brésil,Général,Época,2016-12-19,34
Brésil,Général,Época,2016-12-20,14
Brésil,Général,Época,2016-12-21,17
Brésil,Général,Época,2016-12-22,24
Brésil,Général,Época,2016-12-23,5
Brésil,Général,Época,2016-12-24,9
Brésil,Général,Época,2016-12-26,23
Brésil,Général,Época,2016-12-27,8
Brésil,Général,Época,2016-12-28,9
Brésil,Général,Época,2016-12-29,16
Brésil,Général,Época,2016-12-30,6
Brésil,Général,Época,2016-12-31,3
Brésil,Général,Época,2017-01-01,7
Brésil,Général,Época,2017-01-02,16
Brésil,Général,Época,2017-01-03,17
Brésil,Général,Época,2017-01-04,20
Brésil,Général,Época,2017-01-05,17
Brésil,Général,Época,2017-01-06,20
Brésil,Général,Época,2017-01-07,2
Brésil,Général,Época,2017-01-08,12
Brésil,Général,Época,2017-01-09,25
Brésil,Général,Época,2017-01-10,25
Brésil,Général,Época,2017-01-11,17
Brésil,Général,Época,2017-01-13,36
Brésil,Général,Época,2017-01-15,7
Brésil,Général,Época,2017-01-16,36
Brésil,Général,Época,2017-01-17,29
Brésil,Général,Época,2017-01-18,26
Brésil,Général,Época,2017-01-19,24
Brésil,Général,Época,2017-01-20,34
Brésil,Général,Época,2017-01-22,10
Brésil,Général,Época,2017-01-23,39
Brésil,Général,Época,2017-01-24,30
Brésil,Général,Época,2017-01-25,14
Brésil,Général,Época,2017-01-26,36
Brésil,Général,Época,2017-01-27,16
Brésil,Général,Época,2017-01-29,15
Brésil,Général,Época,2017-01-30,39
Brésil,Général,Época,2017-01-31,36
Brésil,Général,Época,2017-02-01,28
Brésil,Général,Época,2017-02-02,28
Brésil,Général,Época,2017-02-03,10
Brésil,Général,Época,2017-02-04,7
Brésil,Général,Época,2017-02-05,18
Brésil,Général,Época,2017-02-06,15
Brésil,Général,Época,2017-02-16,23
Brésil,Général,Época,2017-02-17,37
Brésil,Général,Época,2017-02-18,2
Brésil,Général,Época,2017-02-19,6
Brésil,Général,Época,2017-02-20,28
Brésil,Général,Época,2017-02-21,31
Brésil,Général,Época,2017-02-22,26
Brésil,Général,Época,2017-02-23,30
Brésil,Général,Época,2017-02-24,13
Brésil,Général,Época,2017-02-25,6
Brésil,Général,Época,2017-02-26,11
Brésil,Général,Época,2017-02-27,15
Brésil,Général,Época,2017-02-28,11
Brésil,Général,Época,2017-03-01,15
Brésil,Général,Época,2017-03-02,23
Brésil,Général,Época,2017-03-03,25
Brésil,Général,Época,2017-03-22,9
Brésil,Général,Época,2017-03-23,24
Brésil,Général,Época,2017-03-24,32
Brésil,Général,Época,2017-03-25,4
Brésil,Général,Época,2017-03-26,5
Brésil,Général,Época,2017-03-27,20
Brésil,Général,Época,2017-03-28,26
Brésil,Général,Época,2017-03-29,31
Brésil,Général,Época,2017-03-30,29
Brésil,Général,Época,2017-03-31,37
Brésil,Général,Época,2017-04-01,4
Brésil,Général,Época,2017-04-02,9
Brésil,Général,Época,2017-04-03,31
Brésil,Général,Época,2017-04-04,18
Brésil,Général,Época,2017-04-05,23
Brésil,Général,Época,2017-04-06,20
Brésil,Général,Época,2017-04-07,30
Brésil,Général,Época,2017-04-08,3
Brésil,Général,Época,2017-04-09,4
Brésil,Général,Época,2017-04-10,21
Brésil,Général,Época,2017-04-11,35
Brésil,Général,Época,2017-04-12,29
Brésil,Général,Época,2017-04-13,29
Brésil,Général,Época,2017-04-14,9
Brésil,Général,Época,2017-04-15,7
Brésil,Général,Época,2017-04-16,6
Brésil,Général,Época,2017-04-17,22
Brésil,Général,Época,2017-04-18,25
Brésil,Général,Época,2017-04-19,27
Brésil,Général,Época,2017-04-20,29
Brésil,Général,Época,2017-04-21,7
Brésil,Général,Época,2017-04-22,4
Brésil,Général,Época,2017-04-23,5
Brésil,Général,Época,2017-04-24,24
Brésil,Général,Época,2017-04-25,19
Brésil,Général,Época,2017-04-26,20
Brésil,Général,Época,2017-04-27,18
Brésil,Général,Época,2017-04-28,33
Brésil,Général,Época,2017-04-29,4
Brésil,Général,Época,2017-04-30,4
Brésil,Général,Época,2017-05-01,7
Brésil,Général,Época,2017-05-02,21
Brésil,Général,Época,2017-05-03,20
Brésil,Général,Época,2017-05-04,23
Brésil,Général,Época,2017-05-05,32
Brésil,Général,Época,2017-05-06,5
Brésil,Général,Época,2017-05-07,11
Brésil,Général,Época,2017-05-08,22
Brésil,Général,Época,2017-05-09,27
Brésil,Général,Época,2017-05-10,46
Brésil,Général,Época,2017-05-11,23
Brésil,Général,Época,2017-05-12,33
Brésil,Général,Época,2017-05-13,5
Brésil,Général,Época,2017-05-14,6
Brésil,Général,Época,2017-05-15,26
Brésil,Général,Época,2017-05-16,30
Brésil,Général,Época,2017-05-17,25
Brésil,Général,Época,2018-05-14,22
Brésil,Général,Época,2018-05-15,6
Brésil,Général,Época,2018-05-16,19
Brésil,Général,Época,2018-05-17,11
Brésil,Général,Época,2018-05-18,8
Brésil,Général,Época,2018-05-20,12
Brésil,Général,Época,2018-05-21,23
Brésil,Général,Época,2018-05-22,17
Brésil,Général,Época,2018-05-23,15
Brésil,Général,Época,2018-05-24,16
Brésil,Général,Época,2018-05-25,16
Brésil,Général,Época,2018-05-26,2
Brésil,Général,Época,2018-05-27,10
Brésil,Général,Época,2018-05-28,21
Brésil,Général,Época,2018-05-29,14
Brésil,Général,Época,2018-05-30,10
Brésil,Général,Época,2018-05-31,7
Brésil,Général,Época,2018-06-01,2
Brésil,Général,Época,2018-06-02,3
Brésil,Général,Época,2018-06-03,4
Brésil,Général,Época,2018-06-04,17
Brésil,Général,Época,2018-06-05,20
Brésil,Général,Época,2018-06-06,12
Brésil,Général,Época,2018-06-07,13
Brésil,Général,Época,2018-06-08,10
Brésil,Général,Época,2018-06-10,7
Brésil,Général,Época,2018-06-11,21
Brésil,Général,Época,2018-06-12,18
